total_loss,pred_loss,policy_loss,sigreg_loss,avg_var,learning_rate,epsilon
2.9744222164154053,0.01063968800008297,0.12576670944690704,29.63782501220703,"tensor(1.0358e-08, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009870777147137145,0.9379899865663176
3.0963094234466553,0.010345296934247017,2.4253482818603516,30.859642028808594,"tensor(2.3922e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009870777147137145,0.9375209915730345
2.828659772872925,0.010224875062704086,1.5614904165267944,28.184349060058594,"tensor(3.4535e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009870777147137145,0.937052231077248
2.846616268157959,0.010103387758135796,1.3777894973754883,28.365127563476562,"tensor(6.5459e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009870777147137145,0.9365837049617094
3.1328494548797607,0.01032159011811018,2.1655890941619873,31.225278854370117,"tensor(5.8277e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009860906369990009,0.9361154131092286
2.640646457672119,0.010312681086361408,1.9340975284576416,26.303335189819336,"tensor(5.1344e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009860906369990009,0.9356473554026741
2.94102144241333,0.010230079293251038,1.1373530626296997,29.307912826538086,"tensor(5.2677e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009860906369990009,0.9351795317249728
2.9559364318847656,0.009803090244531631,68.46105194091797,29.461334228515625,"tensor(5.7895e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009860906369990009,0.9347119419591103
2.7164645195007324,0.009494378231465816,0.934307873249054,27.0697021484375,"tensor(8.0894e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009860906369990009,0.9342445859881309
2.9745728969573975,0.009294522926211357,2.57136869430542,29.652782440185547,"tensor(6.4113e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009860906369990009,0.9337774636951368
2.6688501834869385,0.00938708707690239,0.7261994481086731,26.59463119506836,"tensor(4.2771e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009860906369990009,0.9333105749632893
2.7998440265655518,0.009954375214874744,0.8568490743637085,27.898895263671875,"tensor(7.4696e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009860906369990009,0.9328439196758077
2.7936880588531494,0.010434548370540142,1.9517791271209717,27.83253288269043,"tensor(6.4068e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009860906369990009,0.9323774977159699
2.5068013668060303,0.011287407949566841,1.6653584241867065,24.95513916015625,"tensor(7.3383e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.0009860906369990009,0.9319113089671119
2.9725708961486816,0.011867545545101166,1.2217934131622314,29.607032775878906,"tensor(7.1920e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.000985104546362002,0.9314453533126285
2.9766199588775635,0.012494781985878944,2.1155335903167725,29.641250610351562,"tensor(5.9022e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.000985104546362002,0.9309796306359722
2.7658307552337646,0.013063699007034302,1.8595483303070068,27.52766990661621,"tensor(6.7925e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.000985104546362002,0.9305141408206543
2.768627643585205,0.01359053235501051,3.2238447666168213,27.550369262695312,"tensor(7.7462e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.000985104546362002,0.9300488837502441
2.908477783203125,0.014344114810228348,3.502364158630371,28.941335678100586,"tensor(6.0232e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.000985104546362002,0.9295838593083691
2.879465341567993,0.015313180163502693,2.1396737098693848,28.641521453857422,"tensor(8.8186e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.000985104546362002,0.929119067378715
2.589318037033081,0.015892107039690018,1.0124218463897705,25.73426055908203,"tensor(8.5056e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.000985104546362002,0.9286545078450257
2.8993730545043945,0.01639409177005291,1.9146448373794556,28.829788208007812,"tensor(6.1310e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.000985104546362002,0.9281901805911033
2.557285785675049,0.016600050032138824,1.1388099193572998,25.406856536865234,"tensor(6.2624e-09, device='cuda:0', grad_fn=<MeanBackward0>)",0.000985104546362002,0.9277260855008077
